reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,sentiment_rating,cleaned_content,year
6902a29c-0f00-4e1c-86e6-99395105a9cb,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Kurang keren fitur ny,5,0,3.0.6,2020-02-19 22:53:15,,,3.0.6,Positive,keren fitur ny,2020
050985d9-af81-444a-9242-97deead20b19,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"tolong diperbaiki lagi pada drivernya, saya mesan selalu di cancel dengan drivernya, ya kalau drivernya tidak mau kerja gausah daftar si ke oke jack :)",1,13,3.1.1,2020-02-19 13:13:02,"Halo kak, boleh tau utk di kota mana ?",2020-02-19 13:16:01,3.1.1,Negative,tolong baik mesan cancel kerja gausah daftar si,2020
e17c3a83-ee6f-49a5-b414-11aac34271eb,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aman-murah-nyaman,5,0,3.1.1,2020-02-19 11:12:52,,,3.1.1,Positive,amanmurahnyaman,2020
6aca27b3-f1ac-40a6-b554-a88b1c69444b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Mantap jaya trus,5,0,3.0.6,2020-02-19 11:09:25,,,3.0.6,Positive,mantap jaya trus,2020
5f937f1a-ebb4-4888-9bd2-4dcadabdf2a2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Istimewa,5,0,3.0.5,2020-02-19 05:27:49,,,3.0.5,Positive,istimewa,2020
94fd8aae-a852-4d3b-9e61-34e07ea9bef3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Yang aplikasi buat customer sering log out sendiri.tolong di perbaiki,3,2,3.1.1,2020-02-19 02:18:36,,,3.1.1,Neutral,customer log out sendiritolong baik,2020
91ed61f8-c3a6-4edb-ad2d-b4302dc21361,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sanagat mantap dan sangat luar biasa,5,0,3.1.1,2020-02-18 18:33:50,,,3.1.1,Positive,sanagat mantap,2020
cffd49e5-07d0-44b8-9773-71fa7c55e3a9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Mantap,5,0,3.1.1,2020-02-18 12:22:18,,,3.1.1,Positive,mantap,2020
fa672ec8-3fdf-4055-9516-5d19be14e945,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Sya kmrn"" ad mndownload aplikasi ini, tp, akhir ny...sya hapus..krn takut di pontianak-siantan tengah ini, aplikasi oke jack ini blm beroperasi x y?? Oy, mohon pmbrthuan admin ny, apkah di pontianak-siantan tengah ini, oke jack ini sdh beroperasi y, para driver ny?? Thanks",4,2,,2020-02-18 10:25:04,,,,Positive,sya kmrn ad mndownload tp nysya hapuskrn takut pontianaksiantan blm operasi x y oy mohon pmbrthuan admin ny apkah pontianaksiantan sdh operasi y ny thanks,2020
b4ad9e31-46b0-402e-b3db-205addca934a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Mantappu jiwa,5,0,,2020-02-18 10:15:09,,,,Positive,mantapu jiwa,2020
e8ba4102-2225-4b57-8e82-4e279d0903e4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bagaimana cara untk menjadi driver,2,1,3.1.1,2020-02-18 10:03:35,,,3.1.1,Negative,untk,2020
1bf0054a-7be3-4c1a-a875-100d4f16197c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Terbaik,5,0,3.1.1,2020-02-18 07:47:56,,,3.1.1,Positive,baik,2020
e7477908-3ed3-4c72-a2e6-c94b572c480a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,mantap,5,0,3.0.6,2020-02-18 07:39:29,,,3.0.6,Positive,mantap,2020
d102d0ed-97d6-4b20-b66e-b4c0606f3424,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,GPS nya masih lambat sekali mohon di koreksi lagi dan pembenahannya trima kasih,1,5,3.1.1,2020-02-18 03:56:01,,,3.1.1,Negative,gps lambat mohon koreksi pembenahanya trima kasih,2020
a17ceb40-2e74-4580-9e4a-3f404b459705,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Driver nya ramah,5,0,3.1.1,2020-02-18 01:47:06,,,3.1.1,Positive,ramah,2020
5dfdfb2c-301c-4290-8a8d-390461d00bfe,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Lama kali nunggu drivernya Dan GPS nya lambat Mohon agar diperhatikan,3,0,3.0.6,2020-02-17 10:39:07,,,3.0.6,Neutral,kali nungu gps lambat mohon perhati,2020
ed94fdae-3db6-4727-8b9d-2a8fa413e2b6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Tarifnya lebih mahal dari gojek dan grab,3,0,3.0.5,2020-02-17 05:40:19,,,3.0.5,Neutral,tarif mahal gojek grab,2020
3a042654-849c-4ded-8992-196cd71dde1b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Ok,5,0,,2020-02-17 04:24:47,,,,Positive,,2020
720ea583-45b4-4103-b859-50a69b5728a7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Buat okejack agar di promosikan biar orang2 pada tau aplikasinya saya driver okejack Medan, masih banyak yg belum tau okejack di medan padalan lebih murah tapi masih banyak yg pakai aplikasi sebelah terima kasih.",5,29,3.1.1,2020-02-17 03:24:22,,,3.1.1,Positive,okejack promosi biar orang tau okejack medan tau okejack medan padalan murah pakai belah terima kasih,2020
b75bdf22-d138-4eee-b4d8-53fe580e5ffc,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Siip,5,0,3.0.5,2020-02-17 01:30:49,,,3.0.5,Positive,sip,2020
684d98d4-9ca1-4bcf-9396-b004e96cc9ec,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Mayanlah,5,0,2.5.7,2020-02-16 06:07:47,,,2.5.7,Positive,mayanlah,2020
c31b72bb-0695-4260-b54a-34ab3af2a011,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Mantapp,5,0,3.0.6,2020-02-16 05:26:53,,,3.0.6,Positive,mantap,2020
42e6b12b-cd03-459d-9876-b82e2aa94196,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Muantaaap,5,0,3.0.6,2020-02-15 17:48:50,,,3.0.6,Positive,muantap,2020
b93c3be1-6b68-4e5c-9918-ff3cd19769c7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sikses,5,0,3.0.5,2020-02-15 06:49:21,,,3.0.5,Positive,sikses,2020
d763f28e-7038-449c-84e1-3f02c26b066e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Satupun di BANYUWANGI tidak ada yang mangkal DRIVER OK JACK,5,0,3.1.1,2020-02-15 04:20:46,,,3.1.1,Positive,satu banyuwangi mangkal,2020
53384b6e-a9cc-49b1-abb4-800f5567b2c5,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Mantap orange oke jack,5,0,3.0.6,2020-02-14 17:39:51,,,3.0.6,Positive,mantap orange,2020
b53249cd-3937-428f-8ee0-6b5d46b90cd7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Dua aja dulu kalau bagus nanti d tambah lagi,2,1,,2020-02-14 13:48:03,,,,Negative,bagus d,2020
10898cc8-09bd-4632-8ab3-0b1c373d9ffc,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sangat membantu,5,0,3.1.1,2020-02-14 11:10:31,,,3.1.1,Positive,bantu,2020
6f09f51a-7720-400d-933a-7b18894d6555,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Lumayan,5,0,3.0.5,2020-02-14 07:23:18,,,3.0.5,Positive,lumayan,2020
af7532b0-0538-4645-a8cd-e3e4c73bc92e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Maju terusssss,5,0,,2020-02-14 07:09:09,,,,Positive,maju,2020
ac364fb8-3fb8-48c4-be3d-cfb290e8d363,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aplikasinya sering eror kalau di buat order, jadi tolong lebih di optimalkan lagi yha... Untuk driveenya udah oke semua, ramah ramah",3,7,3.1.1,2020-02-14 03:58:36,,,3.1.1,Neutral,eror tolong optimal yha drivenya udah ramah ramah,2020
ca3f5f6f-059e-4dfe-809b-0d0b10da8edb,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Udh diapgrde ttp gbs dipakee -,-",2,0,3.0.5,2020-02-13 15:05:38,,,3.0.5,Negative,udh diapgrde tp gbs dipake,2020
eec5209b-8a81-45ac-8c43-b964df794210,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasi error,1,0,,2020-02-13 12:22:35,,,,Negative,eror,2020
e6e881ee-f8c1-433b-ac65-0dc64cd216ad,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Membantu,4,0,3.0.6,2020-02-13 11:49:05,,,3.0.6,Positive,bantu,2020
ca320879-f48a-44fa-89fa-3c8cfb5563a9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Goodjob untuk pelayanannya,5,0,3.0.6,2020-02-13 08:55:06,,,3.0.6,Positive,godjob pelayananya,2020
6f44b159-24af-450d-bb47-6757578f17b3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Okjack,5,0,3.1.1,2020-02-13 04:31:29,,,3.1.1,Positive,okjack,2020
36b239a4-629f-434d-a9a8-4e0cf8b697c7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Alhamdulillah.. Lhokseumawe-aceh semakin maju,5,0,3.1.0,2020-02-13 03:31:17,,,3.1.0,Positive,alhamdulilah lhokseumaweaceh maju,2020
61929694-bc3b-4a61-b1b6-21826a6a73b6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Enak...nyaman,5,0,3.0.6,2020-02-13 00:04:31,,,3.0.6,Positive,enaknyaman,2020
dabadda6-b72d-4fe7-895e-eef7572d57e5,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sangat membantu.,5,0,3.1.0,2020-02-12 22:02:34,,,3.1.0,Positive,bantu,2020
d2908a80-7e66-434f-9998-806e1c3e3dc5,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Oke selalu,5,0,,2020-02-12 21:55:39,,,,Positive,,2020
33aae831-e16b-427d-9c1d-c195ceacee5e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Cob dlu ny,2,0,,2020-02-12 18:06:19,,,,Negative,cob dlu ny,2020
9f9d2bf0-2cfb-476a-a728-942c6fa7d22d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Tadi ada driver ngasih saya brosur oke jack .....langsung saya download ternyata murah banget .....kenapa ga lebih di promoin ...supaya jalan ke masyarakat ...karna ga banyak tg tau,5,19,3.1.1,2020-02-12 12:56:47,,,3.1.1,Positive,ngasih brosur langsung download murah ga promoin jalan masyarakat karna ga tg tau,2020
03af1b1e-875f-4c2d-9486-990ec59967fa,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Mantap,5,0,,2020-02-12 07:53:38,,,,Positive,mantap,2020
d2fd3eb8-255a-47df-a089-a89dbc2ae57b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,g perlu sering update yang penting lancar dan tidak lemot,5,1,3.0.6,2020-02-12 04:34:43,,,3.0.6,Positive,g update lancar lot,2020
348bc51a-a938-4202-8a62-82f36d803b8f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Mantap,3,0,3.0.6,2020-02-12 02:55:10,,,3.0.6,Neutral,mantap,2020
54a20644-5ce8-4d85-8c0c-8650b8feb380,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Smoga aplikasi ini makin mantap,5,0,3.0.5,2020-02-12 00:39:47,,,3.0.5,Positive,smoga mantap,2020
df1387d2-bb22-49f2-b03e-921fb4380546,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Ntar Kta tambah bintangnya.semoga drevernya gak jauh,4,0,3.0.6,2020-02-11 14:45:35,,,3.0.6,Positive,ntar kta bintangnyasemoga drevernya gak,2020
70b019e3-1873-4cff-bfb3-3c98b35c4bf5,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Mantap,5,0,3.1.1,2020-02-11 12:50:04,,,3.1.1,Positive,mantap,2020
409419c5-eab1-423f-b774-81189ac4d158,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,tolong di perbaiki status titik driver saat orderan di mulai helm drivenya tidak mengikuti,5,2,3.1.1,2020-02-11 12:42:58,,,3.1.1,Positive,tolong baik status titik sat helm drivenya ikut,2020
c5cc3634-7813-4f80-9003-cf2c7f410f6c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Semoga semakin menyebar luas di Nusantara dan terkenal di masyarakat.itu masukan saya...,5,3,3.1.0,2020-02-11 12:28:56,,,3.1.0,Positive,sebar luas nusantara kenal masyarakatitu masuk,2020
8c468cb8-acc6-4743-9ebe-ed6b73f4dd81,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,keren.bisa nambah omset penjualan dan memufahkan transaksi,5,0,3.0.6,2020-02-11 11:30:44,,,3.0.6,Positive,kerenbisa nambah omset jual memufahkan transaksi,2020
5bd5a538-af98-49db-ab58-6581f37f70f6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasi Sangat. Membantu,5,0,3.0.6,2020-02-11 11:17:42,,,3.0.6,Positive,bantu,2020
cce470cc-1f29-4d73-94a7-a5c0184e2505,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,mantap ...tapi lama menunggu,5,0,3.0.6,2020-02-11 10:22:22,,,3.0.6,Positive,mantap tungu,2020
9d3e7b37-649f-469b-9d07-b69644b7356c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Ok jack,5,0,3.1.1,2020-02-11 10:13:03,,,3.1.1,Positive,,2020
6ed52609-864e-4aad-8631-0261d16792f7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Nice,4,0,3.0.6,2020-02-11 08:23:41,,,3.0.6,Positive,nice,2020
e7720f62-b242-466c-aa14-eb4d4a10f9e9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Oke,5,1,3.1.0,2020-02-11 07:07:04,terima kasih atas dukunganya ya kak..,2018-08-17 16:01:13,3.1.0,Positive,,2020
9649c103-1c32-4fe5-9ed0-cf266e65d608,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Tingkatkan terus aplikasinya,5,0,3.0.6,2020-02-11 06:21:39,,,3.0.6,Positive,tingkat,2020
f0040cd3-b45e-4c77-a1e3-587f8f7e36fc,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bagus.. saya sangat suka,5,0,3.0.3,2020-02-11 05:38:23,,,3.0.3,Positive,bagus suka,2020
217648b0-99aa-495e-96c2-ca4820226ba8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sangat membantu kamii,5,0,3.0.6,2020-02-11 04:29:43,,,3.0.6,Positive,bantu,2020
87337726-e4be-4e2a-9371-0a4b9d3abde6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Belum berjalan mulus,4,0,3.1.0,2020-02-11 03:00:35,,,3.1.0,Positive,jalan mulus,2020
65b7cba2-b421-4c9a-9f16-43b67aa2efe8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Mohon buat promo biar kita lebih hemat beli makanan,5,0,3.0.6,2020-02-11 02:55:48,,,3.0.6,Positive,mohon promo biar hemat beli,2020
6b4347cb-b663-4679-aae9-0b5d9fc0419c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Masya Allaah,,Alhamdulilah,,. Aplikasi yang bisa mempermudah dan menghemat waktu...ajiibbb",5,2,3.1.0,2020-02-11 00:21:45,,,3.1.0,Positive,masya alahalhamdulilah mudah hemat waktuajib,2020
c1550455-dc68-44a3-8e41-8c03000b7e38,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Pokokx sipppp,5,0,3.0.6,2020-02-10 23:22:38,,,3.0.6,Positive,pokokx sip,2020
3d4b5ed3-d607-4caf-b6bb-6e90e97ee318,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Mantab,5,0,3.1.0,2020-02-10 21:45:44,,,3.1.0,Positive,mantab,2020
d6fed96d-bd31-4fe1-9be7-011abf406e77,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus.,4,0,3.0.6,2020-02-10 14:06:39,,,3.0.6,Positive,bagus,2020
d47c6c9a-f2ca-4f67-b6f4-88e569e63e33,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Yazz,2,0,3.0.6,2020-02-10 14:01:45,,,3.0.6,Negative,yaz,2020
fb565534-37fb-434d-833b-578177097d8d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Salam dari okjack medan,lebih ditingkatkan lagi yh aplikasinya",5,3,3.1.0,2020-02-10 12:46:05,,,3.1.0,Positive,salam okjack medanlebih tingkat yh,2020
71becdf7-3e14-44c5-99e7-7f8b5609110e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Saya udah daftar tapi kok blm ada jawaban ya,3,0,3.0.6,2020-02-10 12:08:52,,,3.0.6,Neutral,udah daftar blm,2020
f5ef00df-73ea-460b-8bb2-d4d6dde92d72,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sangat bermanfaat..,5,0,3.0.6,2020-02-10 11:57:15,,,3.0.6,Positive,bermanfat,2020
4cad8306-1ba8-44a1-928e-0d098c846dcf,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasi z jgn sering eror karna driver tnpa cs bisa pusing,3,0,3.1.0,2020-02-10 10:30:11,,,3.1.0,Neutral,z jgn eror karna tnpa cs pusing,2020
f3033ef7-b29e-4d92-90f1-027842adb805,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasi nya kok ga bisa di download ya.. erorr,5,0,3.1.0,2020-02-10 09:25:55,,,3.1.0,Positive,ga download eror,2020
